identificadorEmpenho,numeroEmpenho,anoEmpenho,processoEmpenho,numeroDocumento,codigoOrgao,codigoUnidade,dataEmissao,dataVencimento,dataPagamento,cpfCnpjCredor,razaoSocialCredor,valorDocumento,valorCancelado,valorPago,tipoDocumento,tipoPagamento,processoPagamento,nrNLP,anoNLP,codigoEmpresa,modifiedMode,usuarioOperacao
2429793,18879,2021,6074202000060223,316304978,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,239.9,0.0,239.9,FATURA,BAIXA TENSÃO,6074202100035018,124083,2021,01,5,
2429793,18879,2021,6074202000060223,316292465,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,23/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,199.76,0.0,199.76,FATURA,BAIXA TENSÃO,6074202100035018,122401,2021,01,5,
2429793,18879,2021,6074202000060223,315486510,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,223.11,0.0,223.11,FATURA,BAIXA TENSÃO,6074202100035018,124079,2021,01,5,
2429793,18879,2021,6074202000060223,316292465,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,23/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,199.76,0.0,199.76,FATURA,BAIXA TENSÃO,6074202100035018,122401,2021,01,5,
2429793,18879,2021,6074202000060223,314640293,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,134.04,0.0,134.04,FATURA,BAIXA TENSÃO,6074202100035018,124074,2021,01,5,
2429793,18879,2021,6074202000060223,318347900,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,23/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,226.13,0.0,226.13,FATURA,BAIXA TENSÃO,6074202100035018,122434,2021,01,5,
2429793,18879,2021,6074202000060223,316735448,34,10,03/06/2021 09:57:27,16/06/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,225.43,0.0,225.43,FATURA,BAIXA TENSÃO,6074202100079147,253014,2021,01,5,
2429793,18879,2021,6074202000060223,316292465,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,23/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,199.76,0.0,199.76,FATURA,BAIXA TENSÃO,6074202100035018,122401,2021,01,5,
2429793,18879,2021,6074202000060223,316735448,34,10,03/06/2021 09:57:27,16/06/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,225.43,0.0,225.43,FATURA,BAIXA TENSÃO,6074202100079147,253014,2021,01,5,
2429793,18879,2021,6074202000060223,293227110,34,10,22/06/2021 16:41:06,23/02/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,213.25,0.0,213.25,FATURA,BAIXA TENSÃO,6074202100035980,124435,2021,01,5,
2429793,18879,2021,6074202000060223,311479426,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,23/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,222.2,0.0,222.2,FATURA,BAIXA TENSÃO,6074202100035018,122181,2021,01,5,
2429793,18879,2021,6074202000060223,313513196,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,23/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,128.43,0.0,128.43,FATURA,BAIXA TENSÃO,6074202100035018,122171,2021,01,5,
2429793,18879,2021,6074202000060223,188527907,34,10,12/07/2021 15:32:28,26/02/2020 00:00:00,,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,121.01,121.01,0.0,FATURA,BAIXA TENSÃO,,-1,-1,01,5,
2429793,18879,2021,6074202000060223,316735448,34,10,03/06/2021 09:57:27,16/06/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,225.43,0.0,225.43,FATURA,BAIXA TENSÃO,6074202100079147,253014,2021,01,5,
2429793,18879,2021,6074202000060223,313872986,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,170.99,0.0,170.99,FATURA,BAIXA TENSÃO,6074202100035018,124170,2021,01,5,
2429793,18879,2021,6074202000060223,313064168,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,211.14,0.0,211.14,FATURA,BAIXA TENSÃO,6074202100035018,124029,2021,01,5,
2429793,18879,2021,6074202000060223,314648581,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,284.42,0.0,284.42,FATURA,BAIXA TENSÃO,6074202100035018,124064,2021,01,5,
2429793,18879,2021,6074202000060223,311088912,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,16/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,320.6,0.0,320.6,FATURA,BAIXA TENSÃO,6074202100038912,140908,2021,01,5,
2429793,18879,2021,6074202000060223,318693227,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,67.16,0.0,67.16,FATURA,BAIXA TENSÃO,6074202100035018,124142,2021,01,5,
2429793,18879,2021,6074202000060223,318692327,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,96.87,0.0,96.87,FATURA,BAIXA TENSÃO,6074202100035018,124156,2021,01,5,
2429793,18879,2021,6074202000060223,318679377,34,10,18/06/2021 12:13:02,23/06/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,55.15,0.0,55.15,FATURA,BAIXA TENSÃO,6074202100035018,124121,2021,01,5,
2429793,18879,2021,6074202000060223,316713375,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,261.03,0.0,261.03,FATURA,BAIXA TENSÃO,6074202100035018,124069,2021,01,5,
2429793,18879,2021,6074202000060223,313895791,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,428.49,0.0,428.49,FATURA,BAIXA TENSÃO,6074202100035018,124053,2021,01,5,
2429793,18879,2021,6074202000060223,315458887,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,23/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,277.72,0.0,277.72,FATURA,BAIXA TENSÃO,6074202100035018,122398,2021,01,5,
2429793,18879,2021,6074202000060223,314645817,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,23/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,144.81,0.0,144.81,FATURA,BAIXA TENSÃO,6074202100035018,122378,2021,01,5,
2429793,18879,2021,6074202000060223,316713375,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,261.03,0.0,261.03,FATURA,BAIXA TENSÃO,6074202100035018,124069,2021,01,5,
2429793,18879,2021,6074202000060223,313895791,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,428.49,0.0,428.49,FATURA,BAIXA TENSÃO,6074202100035018,124053,2021,01,5,
2429793,18879,2021,6074202000060223,318302262,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,23/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,219.38,0.0,219.38,FATURA,BAIXA TENSÃO,6074202100035018,122344,2021,01,5,
2429793,18879,2021,6074202000060223,314688287,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,23/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,212.39,0.0,212.39,FATURA,BAIXA TENSÃO,6074202100035018,122432,2021,01,5,
2429793,18879,2021,6074202000060223,318693227,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,67.16,0.0,67.16,FATURA,BAIXA TENSÃO,6074202100035018,124142,2021,01,5,
2429793,18879,2021,6074202000060223,318692327,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,96.87,0.0,96.87,FATURA,BAIXA TENSÃO,6074202100035018,124156,2021,01,5,
2429793,18879,2021,6074202000060223,315056986,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,23/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,257.85,0.0,257.85,FATURA,BAIXA TENSÃO,6074202100035018,122362,2021,01,5,
2429793,18879,2021,6074202000060223,311104384,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,23/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,209.03,0.0,209.03,FATURA,BAIXA TENSÃO,6074202100035018,122431,2021,01,5,
2429793,18879,2021,6074202000060223,316735448,34,10,03/06/2021 09:57:27,16/06/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,225.43,0.0,225.43,FATURA,BAIXA TENSÃO,6074202100079147,253014,2021,01,5,
2429793,18879,2021,6074202000060223,313510084,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,15/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,227.64,0.0,227.64,FATURA,BAIXA TENSÃO,6074202100039358,140171,2021,01,5,
2429793,18879,2021,6074202000060223,313510084,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,15/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,227.64,0.0,227.64,FATURA,BAIXA TENSÃO,6074202100039358,140171,2021,01,5,
2429793,18879,2021,6074202000060223,313510084,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,15/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,227.64,0.0,227.64,FATURA,BAIXA TENSÃO,6074202100039358,140171,2021,01,5,
2429793,18879,2021,6074202000060223,321591805,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,246.96,0.0,246.96,FATURA,BAIXA TENSÃO,6074202100040585,145658,2021,01,5,
2429793,18879,2021,6074202000060223,322749104,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,153.06,0.0,153.06,FATURA,BAIXA TENSÃO,6074202100040585,145776,2021,01,5,
2429793,18879,2021,6074202000060223,313872986,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,170.99,0.0,170.99,FATURA,BAIXA TENSÃO,6074202100035018,124170,2021,01,5,
2429793,18879,2021,6074202000060223,313064168,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,211.14,0.0,211.14,FATURA,BAIXA TENSÃO,6074202100035018,124029,2021,01,5,
2429793,18879,2021,6074202000060223,318694346,34,10,08/07/2021 12:05:39,23/06/2021 00:00:00,14/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,160.96,0.0,160.96,FATURA,BAIXA TENSÃO,6074202100035018,139536,2021,01,5,
2429793,18879,2021,6074202000060223,325256181,34,10,12/07/2021 09:57:38,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,250.7,0.0,250.7,FATURA,BAIXA TENSÃO,6074202100039447,140229,2021,01,5,
2429793,18879,2021,6074202000060223,318690220,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,245.32,0.0,245.32,FATURA,BAIXA TENSÃO,6074202100035018,124110,2021,01,5,
2429793,18879,2021,6074202000060223,318697821,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,23/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,128.75,0.0,128.75,FATURA,BAIXA TENSÃO,6074202100035018,122444,2021,01,5,
2429793,18879,2021,6074202000060223,324374105,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,202.43,0.0,202.43,FATURA,BAIXA TENSÃO,6074202100040585,145695,2021,01,5,
2429793,18879,2021,6074202000060223,321169502,34,10,05/07/2021 08:56:51,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,147.11,0.0,147.11,FATURA,BAIXA TENSÃO,6074202100037363,137835,2021,01,5,
2429793,18879,2021,6074202000060223,317918000,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,293.94,0.0,293.94,FATURA,BAIXA TENSÃO,6074202100035018,124034,2021,01,5,
2429793,18879,2021,6074202000060223,313110972,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,12/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,161.87,0.0,161.87,FATURA,BAIXA TENSÃO,6074202100037363,137830,2021,01,5,
2429793,18879,2021,6074202000060223,326789222,34,10,20/07/2021 17:36:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,53.43,0.0,53.43,FATURA,BAIXA TENSÃO,6074202100040585,145828,2021,01,5,
2429793,18879,2021,6074202000060223,322744227,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,90.53,0.0,90.53,FATURA,BAIXA TENSÃO,6074202100040585,145699,2021,01,5,
2429793,18879,2021,6074202000060223,319577761,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,304.96,0.0,304.96,FATURA,BAIXA TENSÃO,6074202100040585,145665,2021,01,5,
2429793,18879,2021,6074202000060223,325196446,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,109.57,0.0,109.57,FATURA,BAIXA TENSÃO,6074202100040585,145702,2021,01,5,
2429793,18879,2021,6074202000060223,322744227,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,90.53,0.0,90.53,FATURA,BAIXA TENSÃO,6074202100040585,145699,2021,01,5,
2429793,18879,2021,6074202000060223,293227110,34,10,22/06/2021 16:41:06,23/02/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,213.25,0.0,213.25,FATURA,BAIXA TENSÃO,6074202100035980,124435,2021,01,5,
2429793,18879,2021,6074202000060223,326789222,34,10,20/07/2021 17:36:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,53.43,0.0,53.43,FATURA,BAIXA TENSÃO,6074202100040585,145828,2021,01,5,
2429793,18879,2021,6074202000060223,313872986,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,170.99,0.0,170.99,FATURA,BAIXA TENSÃO,6074202100035018,124170,2021,01,5,
2429793,18879,2021,6074202000060223,317918000,34,10,03/06/2021 09:57:27,23/06/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,293.94,0.0,293.94,FATURA,BAIXA TENSÃO,6074202100035018,124034,2021,01,5,
2429793,18879,2021,6074202000060223,324844277,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,238.18,0.0,238.18,FATURA,MÉDIA TENSÃO CONTA,6074202100057275,175552,2021,01,5,
2429793,18879,2021,6074202000060223,324374105,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,202.43,0.0,202.43,FATURA,BAIXA TENSÃO,6074202100040585,145695,2021,01,5,
2429793,18879,2021,6074202000060223,324844277,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,238.18,0.0,238.18,FATURA,MÉDIA TENSÃO CONTA,6074202100057275,175552,2021,01,5,
2429793,18879,2021,6074202000060223,322749104,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,153.06,0.0,153.06,FATURA,BAIXA TENSÃO,6074202100040585,145776,2021,01,5,
2429793,18879,2021,6074202000060223,321559774,34,10,12/07/2021 08:55:39,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,231.77,0.0,231.77,FATURA,BAIXA TENSÃO,6074202100039358,140173,2021,01,5,
2429793,18879,2021,6074202000060223,323543875,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,231.62,0.0,231.62,FATURA,BAIXA TENSÃO,6074202100040585,145779,2021,01,5,
2429793,18879,2021,6074202000060223,322749104,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,153.06,0.0,153.06,FATURA,BAIXA TENSÃO,6074202100040585,145776,2021,01,5,
2429793,18879,2021,6074202000060223,322749104,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,153.06,0.0,153.06,FATURA,BAIXA TENSÃO,6074202100040585,145776,2021,01,5,
2429793,18879,2021,6074202000060223,319125244,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,169.4,0.0,169.4,FATURA,BAIXA TENSÃO,6074202100040585,145687,2021,01,5,
2429793,18879,2021,6074202000060223,323543875,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,231.62,0.0,231.62,FATURA,BAIXA TENSÃO,6074202100040585,145779,2021,01,5,
2429793,18879,2021,6074202000060223,320338270,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,296.98,0.0,296.98,FATURA,BAIXA TENSÃO,6074202100040585,145759,2021,01,5,
2429793,18879,2021,6074202000060223,324810792,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,261.83,0.0,261.83,FATURA,BAIXA TENSÃO,6074202100040585,145771,2021,01,5,
2429793,18879,2021,6074202000060223,324407657,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,351.01,0.0,351.01,FATURA,BAIXA TENSÃO,6074202100040585,145719,2021,01,5,
2429793,18879,2021,6074202000060223,324767893,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,125.67,0.0,125.67,FATURA,BAIXA TENSÃO,6074202100057275,175497,2021,01,5,
2429793,18879,2021,6074202000060223,322348854,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,272.47,0.0,272.47,FATURA,BAIXA TENSÃO,6074202100040585,145662,2021,01,5,
2429793,18879,2021,6074202000060223,326763859,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,113.11,0.0,113.11,FATURA,BAIXA TENSÃO,6074202100040585,145732,2021,01,5,
2429793,18879,2021,6074202000060223,3195900025,34,10,12/07/2021 09:55:50,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,227.83,0.0,227.83,FATURA,BAIXA TENSÃO,6074202100039447,140227,2021,01,5,
2429793,18879,2021,6074202000060223,325256181,34,10,12/07/2021 09:57:38,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,250.7,0.0,250.7,FATURA,BAIXA TENSÃO,6074202100039447,140229,2021,01,5,
2429793,18879,2021,6074202000060223,323543875,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,231.62,0.0,231.62,FATURA,BAIXA TENSÃO,6074202100040585,145779,2021,01,5,
2429793,18879,2021,6074202000060223,320338270,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,296.98,0.0,296.98,FATURA,BAIXA TENSÃO,6074202100040585,145759,2021,01,5,
2429793,18879,2021,6074202000060223,323209932,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,320.09,0.0,320.09,FATURA,BAIXA TENSÃO,6074202100040585,145675,2021,01,5,
2429793,18879,2021,6074202000060223,321591805,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,246.96,0.0,246.96,FATURA,BAIXA TENSÃO,6074202100040585,145658,2021,01,5,
2429793,18879,2021,6074202000060223,321591805,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,246.96,0.0,246.96,FATURA,BAIXA TENSÃO,6074202100040585,145658,2021,01,5,
2429793,18879,2021,6074202000060223,323543875,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,231.62,0.0,231.62,FATURA,BAIXA TENSÃO,6074202100040585,145779,2021,01,5,
2429793,18879,2021,6074202000060223,320338270,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,296.98,0.0,296.98,FATURA,BAIXA TENSÃO,6074202100040585,145759,2021,01,5,
2429793,18879,2021,6074202000060223,324377728,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,242.9,0.0,242.9,FATURA,BAIXA TENSÃO,6074202100040585,145785,2021,01,5,
2429793,18879,2021,6074202000060223,321960196,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,187.44,0.0,187.44,FATURA,BAIXA TENSÃO,6074202100040585,145814,2021,01,5,
2429793,18879,2021,6074202000060223,326773836,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,139.86,0.0,139.86,FATURA,BAIXA TENSÃO,6074202100040585,145725,2021,01,5,
2429793,18879,2021,6074202000060223,321162346,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,237.38,0.0,237.38,FATURA,BAIXA TENSÃO,6074202100040585,145747,2021,01,5,
2429793,18879,2021,6074202000060223,319522602,34,10,20/07/2021 12:16:10,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,200.51,0.0,200.51,FATURA,BAIXA TENSÃO,6074202100040585,145681,2021,01,5,
2429793,18879,2021,6074202000060223,321960196,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,187.44,0.0,187.44,FATURA,BAIXA TENSÃO,6074202100040585,145814,2021,01,5,
2429793,18879,2021,6074202000060223,326773836,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,139.86,0.0,139.86,FATURA,BAIXA TENSÃO,6074202100040585,145725,2021,01,5,
2429793,18879,2021,6074202000060223,321162346,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,237.38,0.0,237.38,FATURA,BAIXA TENSÃO,6074202100040585,145747,2021,01,5,
2429793,18879,2021,6074202000060223,326020328,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,276.68,0.0,276.68,FATURA,BAIXA TENSÃO,6074202100040585,145751,2021,01,5,
2429793,18879,2021,6074202000060223,322743034,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,238.17,0.0,238.17,FATURA,BAIXA TENSÃO,6074202100040585,145765,2021,01,5,
2429793,18879,2021,6074202000060223,324377728,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,242.9,0.0,242.9,FATURA,BAIXA TENSÃO,6074202100040585,145785,2021,01,5,
2429793,18879,2021,6074202000060223,321948665,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,330.82,0.0,330.82,FATURA,BAIXA TENSÃO,6074202100057275,175531,2021,01,5,
2429793,18879,2021,6074202000060223,324374105,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,202.43,0.0,202.43,FATURA,BAIXA TENSÃO,6074202100040585,145695,2021,01,5,
2429793,18879,2021,6074202000060223,326362607,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,207.03,0.0,207.03,FATURA,BAIXA TENSÃO,6074202100040585,145667,2021,01,5,
