codFonteRecurso,txtDescricaoFonteRecurso,anoExercicio,modifiedMode,usuarioOperacao
02.2.706.1457,PMSP-SF-TRANSF ESPECIAIS 3550308 EC 105,2025,5,
02.2.706.1475,PMSP-SMSU/Ação OEC2-Modernização da Frota dos Órgãos de Segurança Públ,2025,5,
02.2.706.1478,PMSP-SEME/Serviços de Adaptações e Ampliações de Equipamentos Esportiv,2025,5,
02.2.706.1484,PMSP-SEME/CDC Baquirivu,2025,5,
02.2.706.1494,SMS/FMS/EP TRANSFER ESPECIAL 28180010,2025,5,
02.2.706.1495,SMS/FMS/EP TRANSFER ESPECIAL 90320007,2025,5,
02.2.706.1496,SEME/CDC Clóvis Alves Rodrigues,2025,5,
02.2.706.1501,PMSP-SEME/CDC Areião de Vila Carmosina/Ano 2023,2025,5,
02.2.706.1509,Código Genérico,2025,5,
02.2.706.1511,PMSP-SUB-MB/ Obras de Readequação na Rua João de Almada,2025,5,
02.2.706.1514,PMSP-SEME/CDC Vila Albertina,2025,5,
02.2.706.1515,Readequação área pública - Pista de Skate - Pç do Trabalhador,2025,5,
02.2.706.1516,PMSP-SUB-CS/Readequação de área pública-Pista de Skate,2025,5,
02.2.706.1518,PMSP-SEME/CDC Jardim Maria Estela,2025,5,
02.2.706.1519,PMSP-SEME/CDC União da Fé,2025,5,
02.2.706.1534,"PMSP-SEME/Custeio, Programas e Projetos",2025,5,
02.2.706.1554,PMSP-SUB-IQ/Revitalização Pç Inácio Tolosa - Jd Nossa Senhora do Carmo,2025,5,
02.2.706.1555,PMSP-SMC/Ações Culturais,2025,5,
02.2.706.1569,PMSP-SMS/FMS/EP TRANSFER ESPECIAL 39050004,2025,5,
02.2.706.1570,PMSP-SEME/CDC Canarinho,2025,5,
02.2.706.1571,PMSP-SEME/CDC Nelson Garcia Cabeça (Urca),2025,5,
02.2.706.1572,PMSP-SEME/CDC Veneza,2025,5,
02.2.706.1573,PMSP-SEME/CDC Três Alianças,2025,5,
02.2.706.1574,PMSP-SEME/Campo Unidos do Rio Claro,2025,5,
02.2.706.1575,PMSP-SEME/CDC Cleuza Bueno,2025,5,
02.2.706.1576,PMSP-SEME/CDC Mangalot,2025,5,
02.2.706.1577,PMSP-SEME/CDC Uleromã,2025,5,
02.2.706.1582,PMSP-SGM/Ação 0EC2-Transf Especiais/Emenda 202425200001,2025,5,
02.2.706.1590,PMSP-SGM/Ação 0EC2-Transf Especiais/Emenda 202437350007,2025,5,
02.2.706.1591,PMSP-SEME/CDC Parque Ipê,2025,5,
02.2.706.1592,PMSP-SEME/CDC Mocidade Ativa Cristã,2025,5,
02.2.706.1593,PMSP-SGM/Ação 0EC2-Transf Especiais/Emenda 202443460003,2025,5,
02.2.706.1594,PMSP-SMSU/Equipamentos para Instruções de Armamento e Tiro e Técnicas ,2025,5,
02.2.706.1615,PMSP-SGM/Ação 0EC2-Transf Especiais/Emenda 202425280003,2025,5,
02.2.706.1623,PMSP-SGM/Ação 0EC2-Transf Especiais/Emenda 202490320005,2025,5,
02.2.706.1624,PMSP-SEME/CDC José Amancio,2025,5,
02.2.706.1638,PMSP-SEME/Revitalização do espaço público Praça Marielle Franco SUB-FB,2025,5,
02.2.706.1641,PMSP-SUB-CL/Melhorias Campo Beira Rio,2025,5,
02.2.706.1642,PMSP-SUB-CL/Melhoria/Cobertura quadra futsal R.Fernando Marinho Falcão,2025,5,
02.2.706.1649,Casa da Criança e do Adolescente de Santo Amaro Grossarl - SAICA,2025,5,
02.2.706.1650,Obras Sociais Nossa Senhora Aquiropita,2025,5,
02.2.706.1651,SMS/FMS/EP TRANSF. ESPECIAL Dep Fed Alexandre Padilha - 21.510-4,2025,5,
02.2.706.1652,SMS/FMS/EP TRANSF. ESPECIAL Deputado Federal Rui Falcão - 21.507-4,2025,5,
02.2.706.1653,Registro de Rendimentos - Transf. Especial FMAS,2025,5,
02.2.706.1661,PMSP-SEME/CEE Mané Garrincha,2025,5,
02.2.706.1680,PMSP- SMT/Educação de Trânsito para Escolares,2025,5,
02.2.706.1728,PMSP-SMADS/FMAS-ABADS-Associação Bras. de Assist. e Desenv. Social,2025,5,
02.2.706.1729,PMSP-SMADS/FMAS-AMA- Associação de Amigos do Autista,2025,5,
02.2.706.1730,PMSP-SMADS/FMAS-Associação Aliança de Misericórdia,2025,5,
02.2.706.1777,PMSP-SMS/FMS/EP TRANSF. ESPECIAL- Deputado Federal Tiririca,2025,5,
02.2.706.1779,CER PENHA - CONVÊNIO 825053/2015,2025,5,
02.2.706.1788,PMSP-SUB-IQ/Requalificação e melhorias Avenida Três e a Rua Aratu,2025,5,
02.2.706.9001,Transferência Especial da União ,2025,5,
02.2.714.1403,PMSP-SMDET/FUNTER-Qualificação Social e Profissional,2025,5,
02.2.715.1479,PMSP-SMC/Lei Paulo Gustavo Outras Audiovisual,2025,5,
02.2.716.1480,PMSP-SMC/Lei Paulo Gustavo Outras Linguagens,2025,5,
02.2.717.1420,SMT/compensação tarifária,2025,5,
02.2.719.1532,PMSP-SMC/MINC-PNAB-2023,2025,5,
02.2.749.1288,PMSP-SMC Lei 14017/2020 (Aldir Blanc),2025,5,
02.2.749.9999,Fontes Restos/Migração-Saldo 2022,2025,5,
02.9.601.1720,PMSP/SMS/INVEST/24080 - 21.928-2,2025,5,
02.9.601.1762,PMSP/ FMS/SP - EP - 21.727-1,2025,5,
02.9.706.1575,PMSP-SEME/CDC Cleuza Bueno,2025,5,
03.1.571.0000,Código Genérico,2025,5,
03.1.571.0751,PMSP-SME/Convênio Estado-Constr. Creches - C/C 000008915X,2025,5,
03.1.571.0768,PMSP-SME/Convênio Estado - Const Creches 2012 - C/C 91014,2025,5,
03.1.571.1197,PMSP-SME/Convênio Estado - Constr. Creches - C/C 191779,2025,5,
03.1.571.1520,PMSP-SME/Convênio SEDUC,2025,5,
03.1.571.1667,PMSP-SME/Convênio SEDUC PNAE,2025,5,
03.1.571.1668,PMSP-SME/Convênio SEDUC QESE,2025,5,
03.1.571.1670,PMSP-SME/Equipamentos e mobiliário-EMEI Nelson Mandela,2025,5,
03.1.571.1685,PMSP-SME/Aquisição de itens para o CEU-Caminho/Jabaquara,2025,5,
03.1.571.1835,PMSP-SME/Prêmio Excelência Educacional - Alfabetiza Juntos SP,2025,5,
03.1.576.0000,Código Genérico,2025,5,
03.1.621.0649,FMS-SAO PAU- COVID,2025,5,
03.1.621.0730,PMSPSMS-FUNDO A FUNDO SES,2025,5,
03.1.621.1465,PMSP-SMS/REFORMA E MANUTENÇÃO DA UBS JARDIM SOUZA,2025,5,
03.1.621.1466,PMSP-SMS/Ampliação/Construção de uma sala e da cobertura-UBS Aldeia Ja,2025,5,
03.1.621.1467,PMSP-SMS/ Reforma da rede elétrica-UBS Jardim Jaraguá Kwaray Djekupé,2025,5,
03.1.621.1468,PMSP-SMS/Reforma e manutenção da UBS Jardim Santa Fé,2025,5,
03.1.621.1469,PMSP-SMS/ Ampliação da UBS Fazenda da Juta 11,2025,5,
03.1.621.1470,PMSP-SMS/Construção de cobertura-UBS Vila Esperança-Or. Cassio Bittenc,2025,5,
03.1.621.1471,PMSP-SMS/Reforma da UBS Vila Renato-Maria das Graças da Silva,2025,5,
03.1.632.0000,Código Genérico,2025,5,
03.1.632.0730,PMSPSMS-FUNDO A FUNDO SES,2025,5,
03.1.632.1235,CONV 6973/2019 SES/SP,2025,5,
03.1.632.1242,PMSP/SMS - CONV 8162/2019,2025,5,
03.1.632.1246,PMSP-SMS/CONVÊNIO 7952/2019 EMENDA EQUIPOS SES/SP,2025,5,
03.1.632.1372,PMSP - SMS - CONV. UBS JD ROSINHA,2025,5,
03.1.632.1373,PMSP - SMS - CONV. CITY JARAGUA,2025,5,
03.1.632.1388,PMSP-SMS/CONVÊNIO SES/SP 039472-UBS Jardim Guarani-Brasilândia ,2025,5,
03.1.632.1398,PMSP-SMS/Convênio Meu Pet,2025,5,
03.1.632.1467,PMSP-SMS/ Reforma da rede elétrica-UBS Jardim Jaraguá Kwaray Djekupé,2025,5,
03.1.632.1469,PMSP-SMS/ Ampliação da UBS Fazenda da Juta 11,2025,5,
03.1.632.1470,PMSP-SMS/Construção de cobertura-UBS Vila Esperança-Or. Cassio Bittenc,2025,5,
03.1.632.1471,PMSP-SMS/Reforma da UBS Vila Renato-Maria das Graças da Silva,2025,5,
03.1.632.1476,PMSP-SMS/CONVÊNIO SES/SP 057435-Reforma da UBS São Mateus Nair Alves d,2025,5,
03.1.632.1522,PMSP-SMS/CONVÊNIO SES/SP 070070,2025,5,
03.1.632.1523,PMSP-SMS/ CONVÊNIO SES/SP 069318,2025,5,
03.1.632.1524,PMSP-SMS/CONVÊNIO SES/SP 070069,2025,5,
03.1.632.1780,PMSP-SMS/FMS/ CONVÊNIO SES/SP 092099,2025,5,
03.1.661.0000,Código Genérico,2025,5,
03.1.661.1068,PMSP-SMADS/PROTEÇÃO SOCIAL BÁSICA-FMAS/2016,2025,5,
03.1.661.1069,PMSP-SMADS/PROT. SOCIAL ESP. Média Complexidade-FMAS/2016,2025,5,
03.1.661.1070,PMSP-SMADS/PROT. SOCIAL ESP. Alta Complexidade-FMAS/2016,2025,5,
03.1.661.1105,PMSP-SMADS/PROTEÇÃO SOCIAL BÁSICA-FMAS/2017,2025,5,
03.1.661.1107,PMSP-SMADS/PROTEÇÃO SOCIAL ESPECIAL Alta Complexidade-FMAS/2017,2025,5,
03.1.661.1218,PMSP/SMADS - PROTEÇÃO SOCIAL BÁSICA - FMAS/2019,2025,5,
03.1.661.1313,PMSP-SMADS-PROTEÇÃO SOCIAL BÁSICA - FMAS/2021,2025,5,
03.1.661.1455,PMSP-SMADS-PROTEÇÃO SOCIAL ESPECIAL Média Complexidade-FMAS/2023,2025,5,
03.1.661.1477,PMSP-SMADS/FMAS- Emenda Parlamentar Estadual - 20.923-6,2025,5,
03.1.661.1503,PMSP-SMADS/PROTEÇÃO SOCIAL BÁSICA- FMAS-2024,2025,5,
03.1.661.1504,PMSP-SMADS/PROTEÇÃO SOCIAL ESPECIAL Média Complexidade-FMAS-2024,2025,5,
03.1.661.1505,PMSP-SMADS/PROTEÇÃO SOCIAL ESPECIAL Alta Complexidade-FMAS/2024,2025,5,
03.1.661.1682,PMSP-SMADS/FMAS-Proteção Social Básica/FEAS 2025 - 21.822-7,2025,5,
03.1.661.1683,PMSP-SMADS/FMAS-Proteção Social Especial/FEAS 2025 - 21.823-5,2025,5,
03.1.661.1684,PMSP-SMADS/FMAS-Benefícios Eventuais/FEAS 2025 - 21.824-3,2025,5,
03.1.661.1932,PMSP-SMADS/FMAS-Passagens Conferência/FEAS 2025,2025,5,
03.1.665.0000,Código Genérico,2025,5,
03.1.665.0227,PMSP-SAS-ESTAÇÃO CIDADANIA,2025,5,
03.1.665.0671,PMSP-SMADS/PROTEÇÃO SOCIAL ESPECIAL-2010,2025,5,
03.1.665.1068,PMSP-SMADS/PROTEÇÃO SOCIAL BÁSICA-FMAS/2016,2025,5,
03.1.665.1069,PMSP-SMADS/PROT. SOCIAL ESP. Média Complexidade-FMAS/2016,2025,5,
03.1.665.1070,PMSP-SMADS/PROT. SOCIAL ESP. Alta Complexidade-FMAS/2016,2025,5,
03.1.665.1105,PMSP-SMADS/PROTEÇÃO SOCIAL BÁSICA-FMAS/2017,2025,5,
03.1.665.1106,PMSP-SMADS/PROTEÇÃO SOCIAL ESPECIAL Média Complexidade-FMAS/2017,2025,5,
03.1.665.1107,PMSP-SMADS/PROTEÇÃO SOCIAL ESPECIAL Alta Complexidade-FMAS/2017,2025,5,
03.1.665.1218,PMSP/SMADS - PROTEÇÃO SOCIAL BÁSICA - FMAS/2019,2025,5,
03.1.665.1219,PMSP/SMADS - PROTEÇÃO SOCIAL ESPECIAL Média Complexidade - FMAS/2019,2025,5,
03.1.665.1220,PMSP/SMADS - PROTEÇÃO SOCIAL ESPECIAL Alta Complexidade - FMAS/2019,2025,5,
03.1.665.1313,PMSP-SMADS-PROTEÇÃO SOCIAL BÁSICA - FMAS/2021,2025,5,
03.1.700.1502,PMSP-SMSU/Aquisição de Coletes Balísticos para Guarda Civil Municipal,2025,5,
03.1.701.0000,Código Genérico,2025,5,
03.1.701.0467,PMSP-SEHAB/CONVÊNIO CITY JARAGUÁ,2025,5,
03.1.701.0505,PMSP-SEHAB/Obra de Urb Favela Dois de Maio,2025,5,
03.1.701.0506,PMSP-SEHAB/Obra de Urb Favela Jd Olinda,2025,5,
03.1.701.0507,PMSP-SEHAB/Obra de Urb Favela Verg/São Francisco Núcleo A,2025,5,
03.1.701.0508,PMSP-SEHAB/Obra de Urb Favela Nossa Senhora Aparecida,2025,5,
03.1.701.0509,PMSP-SEHAB/Obra de Urb Favela Verg/São Francisco Núcleo A,2025,5,
03.1.701.0510,PMSP-SEHAB/Obra de Urb Favela Vila Nilo,2025,5,
03.1.701.0511,PMSP-SEHAB/Obra de Urb Favela Heliópolis Gleba A e N.,2025,5,
03.1.701.0523,PMSP-SIURB-DAEE-PIRAJUSSARA-RPI-6-SHARP.,2025,5,
03.1.701.0540,PMSP-SUB-M BOI MIRIM-FEHIDRO.,2025,5,
03.1.701.0565,PMSP-SEHAB-Favelas Sampaio Correa/Aldeinha-Conv CDHU,2025,5,
03.1.701.0566,PMSP-SEHAB-Favela Ilha Verde-Conv. CDHU,2025,5,
03.1.701.0589,PMSP-SEHAB/Regularização Urb Brasilândia B-Conv CDHU,2025,5,
03.1.701.0603,"PMSP-SEHAB/Prog Recup Amb  Mananciais, Urb Fav-Guarapiranga e Billings",2025,5,
03.1.701.0618,PMSP-SEHAB/Esgotamento Sanitário/Fav. Paraisópolis-Conv. SABESP.,2025,5,
03.1.701.0619,PMSP-SEHAB/Abastecimento de Água/Fav. Paraisópolis-Conv. SABESP,2025,5,
03.1.701.0620,PMSP-SEHAB/Saneamento Integrado/Fav. Div Bairros São Paulo-Conv SABESP,2025,5,
03.1.701.0633,PMSP-SEHAB/Erradicação da Fav Jdim Edite-Conv CDHU,2025,5,
03.1.701.0694,PMSP-SEHAB/AUXILIO MORADIA PROVISÓRIO/Conv. CDHU,2025,5,
03.1.701.0714,PMSP-SEHAB/Convênio CDHU-LIDIANE,2025,5,
03.1.701.0715,PMSP-SEHAB/CONVENIO CDHU-HELIÓPOLIS H e SABESP 2,2025,5,
03.1.701.0716,PMSP-SEHAB/CONVÊNIO CDHU-PABREU-PRAINHA,2025,5,
03.1.701.0786,PMSP-SEHAB/Convênio SEHAB/COHAB/CDHU-MINAS GAS/LIMÃO B,2025,5,
03.1.701.1058,PMSP-SEHAB/SABESP-MANACIAIS FASE 3,2025,5,
03.1.701.1097,PMSP-SIURB/Convênio GESP/STM-Linha 06 do Metrô,2025,5,
03.1.701.1217,PMSP-SUB-PI/Convênio CEDPES-ESTADO,2025,5,
03.1.701.1241,PMSP/SVMA/FEMA-CONVÊNIO 22-19 CJ-Parque Zilda Arns,2025,5,
03.1.701.1259,PMSP-SVMA/DFS - EP nº 8239/2019,2025,5,
03.1.701.1339,PMSP-SGM/FÓRMULA 1 GRANDE PRÊMIO DE SÃO PAULO,2025,5,
03.1.701.1363,PMSP-SMSU - Emenda Parlamentar Voluntária 2021.170.21785,2025,5,
03.1.701.1364,PMSP- SIURB/ Convênio CPTM / Recuperação de Obras  de Arte,2025,5,
03.1.701.1369,PMSP-SEHAB/MANANCIAIS X SABESP,2025,5,
03.1.701.1378,PMSP-SEHAB MANANCIAIS/Chácara do Conde-CDHU,2025,5,
03.1.701.1393,PMSP- SEME/Projeto Esportivo São Paulo  Ativo,2025,5,
03.1.701.1394,PMSP- SEME/Projeto Esportivo e Copa São Paulo,2025,5,
03.1.701.1395,PMSP- SEME/Projeto Esportivo Circuito Popular de Corrida de Rua,2025,5,
03.1.701.1396,PMSP- SEME/Projeto Virada Esportiva 2022,2025,5,
03.1.701.1397,PMSP- SEME/Projeto Esportivo Sampa em Movimento,2025,5,
03.1.701.1422,PMSP- SEME/Agita + Férias,2025,5,
03.1.701.1434,PMSP- SEME/FESTIVAL DE VERÃO - PRAIA SÃO PAULO,2025,5,
03.1.701.1444,"PMSP- SEHAB/Empreendimento SP/Grajaú ""E"" - Major Lúcio/CDHU",2025,5,
03.1.701.1456,PMSP-SIURB/CONVÊNIO-PRESIDENTE WILSON - 103925/2022,2025,5,
03.1.701.1464,PMSP- SMC/Reforma Biblioteca Nuto Sant’Anna,2025,5,
03.1.701.1489,PMSP-SUB-ST/Revitalização do Canteiro Central da Av. Bráz Leme,2025,5,
03.1.701.1490,PMSP-SUB-ST/Fomento Culturais e Sociais,2025,5,
03.1.701.1502,PMSP-SMSU/Aquisição de Coletes Balísticos para a Guarda Civil Municipa,2025,5,
03.1.701.1533,PMSP-SMSU/EMENDA PARLAMENTAR CEL. TELHADA,2025,5,
03.1.701.1538,PMSP-SMS/ CONVÊNIO SES/SP 073549PMSP-SMS,2025,5,
03.1.701.1539,PMSP-SIURB/Mitigação dos impactos da implantação Expo SP,2025,5,
03.1.701.1546,PMSP-SMS/ CONVÊNIO SES/SP 073549PMSP-SMS,2025,5,
03.1.701.1551,PMSP-SIURB-FEHIDRO/Projetos do Parque Linear Tapera),2025,5,
03.1.701.1553,PMSP-SMDHC/Custeio da 23ª Feira Cultural da Diversidade LGBT+,2025,5,
03.1.701.1556,PMSP-SMT/ALARG ESTR M BOI MIRIM,2025,5,
03.1.701.1584,PMSP-SMSU/Convênio DETRAN-SP,2025,5,
03.1.701.1586,PMSP-SEME/Estado/Evento Esportivo na Modalidade Jiu-Jitsu - 21.412-4,2025,5,
03.1.701.1669,PMSP-SMC/Evento Circuito Municipal de Cultura,2025,5,
03.1.701.1775,PMSP-SME/CEI Antonio João Abdalla - 22.150-3,2025,5,
03.1.701.1863,PMSP-SIURB/Estrada M Boi Mirim - Convênio nº 5.796/2020,2025,5,
03.1.701.8010,Convênio COHAB X Estado,2025,5,
03.1.701.8018,SPCINE X Estados,2025,5,
03.1.701.9001,Sem detalhamento,2025,5,
03.1.710.0000,Código Genérico,2025,5,
03.1.710.0730,PMSPSMS-FUNDO A FUNDO SES,2025,5,
03.1.710.1372,PMSP - SMS - CONV. UBS JD ROSINHA,2025,5,
03.1.710.1373,PMSP - SMS - CONV. CITY JARAGUA,2025,5,
03.1.710.1374,PMSP - SMS - CONV. UBS JD GUARANY,2025,5,
03.1.710.1375,PMSP- SVMA/UMAPAZ - EP nº 2022.066.34804,2025,5,
03.1.710.1377,PMSP - SMS - CONV. ESPAÇOS COMUNS UBS,2025,5,
03.1.710.1385,PMSP-SMADS/FMAS-Emendas Parlamentares Estaduais,2025,5,
03.1.710.1388,PMSP-SMS/CONVÊNIO SES/SP 039472-UBS Jardim Guarani-Brasilândia ,2025,5,
03.1.710.1441,PMSP-SMS/ SMS//FMS/EP ESTADUAL,2025,5,
03.1.710.1458,PMSP- SGM/Emendas Parlamentares Estadual,2025,5,
03.1.710.1506,Transferência Especial PMSP-SUB-LA 21.128-1,2025,5,
03.1.710.1521,PMSP-SUB-IT/Aquisição aparelhos ginástica academia ao ar livre,2025,5,
03.1.710.1535,PMSP- SUB-CT/Obra Rua Barão Teixeira de Camargo,2025,5,
03.1.710.1536,PMSP-SUB-CT/Atividades Culturais e festividades de fim de ano,2025,5,
03.1.710.1541,PMSP-SUB-G/Revitalização e instalação de passagem de pedestre,2025,5,
03.1.710.1544,PMSP-SUB-MP/Melhorias Infraestrutura Urbana-R Dona Aurora Ackel,2025,5,
03.1.710.1587,PMSP-SUB-IT/Construção pinguela metálica-R Beira Rio e R Cambara Orlil,2025,5,
03.1.710.1589,PMSP-SEME X Estado - CDC Lá Vai Bola,2025,5,
03.1.710.1619,SUB-MP OBRAS de Rebaixamento passeio das travessias e Rev de Praças,2025,5,
03.1.710.1620,PMSP-SUB-JT/Contr Artistica-Evento Fest Inverno - Jd Flor de Maio,2025,5,
03.1.710.1621,"SUB-JT/Manut corretiva, rep, adeq e modif Al Roseiras-Rua U Kamiya",2025,5,
03.1.710.1657,FMS-Custeio para o Hospital Municipal Tide Setubal/Emenda 2024.035.563,2025,5,
03.1.710.1658,FMS-Custeio Hospital Municipal Tide Setubal/Emenda 2024.035.56371,2025,5,
03.1.710.1671,PMSP-SMADS/SOBEI CUSTEIO,2025,5,
03.1.710.1672,PMSP-SMADS/SOBEI INVEST,2025,5,
03.1.710.1673,PMSP-SMADS/PROMOVE CUSTEIO,2025,5,
03.1.710.1674,PMSP-SMADS/PROMOVE INVEST,2025,5,
03.1.710.1781,PMSP-SUB-JT - EMENDA ESTADUAL Nº. 2022.035.37539,2025,5,
03.1.710.1793,PMSP-SMSU/Ação HOC,2025,5,
03.1.710.1814,PMSP-SMS/Emenda Parlamentar Estadual nº 2023.3550308.50003,2025,5,
03.1.710.1883,PMSP-SUB-SM/Custeio de projetos culturais do circuito municipal de cul,2025,5,
03.1.710.1884,"PMSP-SUB-SM/Serviços de manutenção e requalificação de próprios, pavim",2025,5,
03.1.710.1885,PMSP-SUB-SM/Serviços de manutenção e requalificação da praça dos amigo,2025,5,
03.1.710.1886,"PMSP-SUB-SM/Serviços de manutenção e requalificação de próprios, pavim",2025,5,
03.1.710.1922,PMSP-SMC/Custeio de Atividades Culturais,2025,5,
03.1.710.1961,PMSP-SEME-Estado/CDC Parque Bristol,2025,5,
03.1.710.7996,Transferências Especiais do Estado,2025,5,
03.1.749.0000,Código Genérico,2025,5,
03.1.749.9999,Fontes Restos/Migração-Saldo 2022,2025,5,
03.1.750.0370,PMSP-Contribuição Intervenção dos Municípios-CIDE,2025,5,
03.1.751.1835,PMSP-SME/Prêmio Excelência Educacional - Alfabetiza Juntos SP,2025,5,
03.1.759.0709,PMSP-SEHAB/Fundo Municipal de Saneamento Ambiental e Infraestrutura,2025,5,
03.1.759.1639,PMSP-SEHAB/FMSAI - Lei Nº 18.107,2025,5,
03.2.571.1197,PMSP-SME/Convênio Estado - Constr. Creches - C/C 191779,2025,5,
03.2.571.1520,PMSP-SME/Convênio SEDUC,2025,5,
03.2.599.1286,PMSP-SME/Projeto Nossa Creche II,2025,5,
03.2.621.0649,FMS-SAO PAU- COVID,2025,5,
03.2.621.0730,PMSPSMS-FUNDO A FUNDO SES,2025,5,
03.2.632.1388,PMSP-SMS/CONVÊNIO SES/SP 039472-UBS Jardim Guarani-Brasilândia ,2025,5,
03.2.632.1470,PMSP-SMS/Construção de cobertura-UBS Vila Esperança-Or. Cassio Bittenc,2025,5,
03.2.632.1471,PMSP-SMS/Reforma da UBS Vila Renato-Maria das Graças da Silva,2025,5,
03.2.632.1523,PMSP-SMS/ CONVÊNIO SES/SP 069318,2025,5,
03.2.661.1105,PMSP-SMADS/PROTEÇÃO SOCIAL BÁSICA-FMAS/2017,2025,5,
03.2.661.1107,PMSP-SMADS/PROTEÇÃO SOCIAL ESPECIAL Alta Complexidade-FMAS/2017,2025,5,
03.2.661.1218,PMSP/SMADS - PROTEÇÃO SOCIAL BÁSICA - FMAS/2019,2025,5,
03.2.661.1455,PMSP-SMADS-PROTEÇÃO SOCIAL ESPECIAL Média Complexidade-FMAS/2023,2025,5,
03.2.661.1477,PMSP-SMADS/FMAS- Emenda Parlamentar Estadual - 20.923-6,2025,5,
03.2.661.1503,PMSP-SMADS/PROTEÇÃO SOCIAL BÁSICA- FMAS-2024,2025,5,
03.2.661.1504,PMSP-SMADS/PROTEÇÃO SOCIAL ESPECIAL Média Complexidade-FMAS-2024,2025,5,
03.2.661.1505,PMSP-SMADS/PROTEÇÃO SOCIAL ESPECIAL Alta Complexidade-FMAS/2024,2025,5,
03.2.665.0227,PMSP-SAS-ESTAÇÃO CIDADANIA,2025,5,
03.2.665.0671,PMSP-SMADS/PROTEÇÃO SOCIAL ESPECIAL-2010,2025,5,
03.2.665.1068,PMSP-SMADS/PROTEÇÃO SOCIAL BÁSICA-FMAS/2016,2025,5,
03.2.665.1069,PMSP-SMADS/PROT. SOCIAL ESP. Média Complexidade-FMAS/2016,2025,5,
03.2.665.1070,PMSP-SMADS/PROT. SOCIAL ESP. Alta Complexidade-FMAS/2016,2025,5,
03.2.665.1106,PMSP-SMADS/PROTEÇÃO SOCIAL ESPECIAL Média Complexidade-FMAS/2017,2025,5,
03.2.665.1220,PMSP/SMADS - PROTEÇÃO SOCIAL ESPECIAL Alta Complexidade - FMAS/2019,2025,5,
03.2.665.1313,PMSP-SMADS-PROTEÇÃO SOCIAL BÁSICA - FMAS/2021,2025,5,
03.2.701.0215,PMSP-SAN. AMB. BACIA GUARAPIRANGA,2025,5,
03.2.701.0467,PMSP-SEHAB/CONVÊNIO CITY JARAGUÁ,2025,5,
03.2.701.0505,PMSP-SEHAB/Obra de Urb Favela Dois de Maio,2025,5,
03.2.701.0506,PMSP-SEHAB/Obra de Urb Favela Jd Olinda,2025,5,
03.2.701.0507,PMSP-SEHAB/Obra de Urb Favela Verg/São Francisco Núcleo A,2025,5,
03.2.701.0508,PMSP-SEHAB/Obra de Urb Favela Nossa Senhora Aparecida,2025,5,
03.2.701.0509,PMSP-SEHAB/Obra de Urb Favela Verg/São Francisco Núcleo A,2025,5,
03.2.701.0510,PMSP-SEHAB/Obra de Urb Favela Vila Nilo,2025,5,
03.2.701.0511,PMSP-SEHAB/Obra de Urb Favela Heliópolis Gleba A e N.,2025,5,
03.2.701.0523,PMSP-SIURB-DAEE-PIRAJUSSARA-RPI-6-SHARP.,2025,5,
03.2.701.0565,PMSP-SEHAB-Favelas Sampaio Correa/Aldeinha-Conv CDHU,2025,5,
03.2.701.0566,PMSP-SEHAB-Favela Ilha Verde-Conv. CDHU,2025,5,
03.2.701.0589,PMSP-SEHAB/Regularização Urb Brasilândia B-Conv CDHU,2025,5,
03.2.701.0603,"PMSP-SEHAB/Prog Recup Amb  Mananciais, Urb Fav-Guarapiranga e Billings",2025,5,
03.2.701.0618,PMSP-SEHAB/Esgotamento Sanitário/Fav. Paraisópolis-Conv. SABESP.,2025,5,
03.2.701.0619,PMSP-SEHAB/Abastecimento de Água/Fav. Paraisópolis-Conv. SABESP,2025,5,
03.2.701.0620,PMSP-SEHAB/Saneamento Integrado/Fav. Div Bairros São Paulo-Conv SABESP,2025,5,
03.2.701.0633,PMSP-SEHAB/Erradicação da Fav Jdim Edite-Conv CDHU,2025,5,
03.2.701.0694,PMSP-SEHAB/AUXILIO MORADIA PROVISÓRIO/Conv. CDHU,2025,5,
03.2.701.0714,PMSP-SEHAB/Convênio CDHU-LIDIANE,2025,5,
03.2.701.0715,PMSP-SEHAB/CONVENIO CDHU-HELIÓPOLIS H e SABESP 2,2025,5,
03.2.701.0716,PMSP-SEHAB/CONVÊNIO CDHU-PABREU-PRAINHA,2025,5,
03.2.701.0786,PMSP-SEHAB/Convênio SEHAB/COHAB/CDHU-MINAS GAS/LIMÃO B,2025,5,
03.2.701.1058,PMSP-SEHAB/SABESP-MANACIAIS FASE 3,2025,5,
03.2.701.1097,PMSP-SIURB/Convênio GESP/STM-Linha 06 do Metrô,2025,5,
03.2.701.1217,PMSP-SUB-PI/Convênio CEDPES-ESTADO,2025,5,
03.2.701.1241,PMSP/SVMA/FEMA-CONVÊNIO 22-19 CJ-Parque Zilda Arns,2025,5,
03.2.701.1259,PMSP-SVMA/DFS - EP nº 8239/2019,2025,5,
03.2.701.1339,PMSP-SGM/FÓRMULA 1 GRANDE PRÊMIO DE SÃO PAULO,2025,5,
03.2.701.1363,PMSP-SMSU - Emenda Parlamentar Voluntária 2021.170.21785,2025,5,
03.2.701.1369,PMSP-SEHAB/MANANCIAIS X SABESP,2025,5,
03.2.701.1378,PMSP-SEHAB MANANCIAIS/Chácara do Conde-CDHU,2025,5,
03.2.701.1393,PMSP- SEME/Projeto Esportivo São Paulo  Ativo,2025,5,
03.2.701.1394,PMSP- SEME/Projeto Esportivo e Copa São Paulo,2025,5,
