codReceita,txtDescricaoReceita,modifiedMode,usuarioOperacao
1342020000000000000000000,ROYALTIES MÍNIMOS PELA PRODUÇÃO DE PETRÓLEO - CESSÃO ONEROSA - DECLARAÇÃO DE COMERCIALIDADE A PARTIR,5,
1342021000000000000000000,ROYALTIES MÍNIMOS PELA PRODUÇÃO DE PETRÓLEO EM TERRA - CESSÃO ONEROSA - DECLARAÇÃO DE COMERCIALIDADE,5,
1342024000000000000000000,ROYALTIES MÍNIMOS PELA PRODUÇÃO DE PETRÓLEO EM PLATAFORMA - CESSÃO ONEROSA - DECLARAÇÃO DE COMERCIAL,5,
1342030000000000000000000,ROYALTIES EXCEDENTES PELA PRODUÇÃO DE PETRÓLEO - CESSÃO ONEROSA - DECLARAÇÃO DE COMERCIALIDADE A PAR,5,
1342031000000000000000000,ROYALTIES EXCEDENTES PELA PRODUÇÃO DE PETRÓLEO EM TERRA - CESSÃO ONEROSA - DECLARAÇÃO DE COMERCIALID,5,
1342034000000000000000000,ROYALTIES EXCEDENTES PELA PRODUÇÃO DE PETRÓLEO EM PLATAFORMA - CESSÃO ONEROSA - DECLARAÇÃO DE COMERC,5,
1343000000000000000000000,PETRÓLEO - REGIME DE PARTILHA DE PRODUÇÃO,5,
1343010000000000000000000,OUTORGA DOS SERVIÇOS DE EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - REGIME DE PARTILHA DE PROD,5,
1343011000000000000000000,BÔNUS DE ASSINATURA DE CONTRATO DE PARTILHA DE PRODUÇÃO,5,
1343020000000000000000000,ROYALTIES PELA PRODUÇÃO DE PETRÓLEO - PARTILHA DE PRODUÇÃO - DECLARAÇÃO DE COMERCIALIDADE A PARTIR D,5,
1343021000000000000000000,ROYALTIES PELA PRODUÇÃO DE PETRÓLEO EM TERRA - PARTILHA DE PRODUÇÃO - DECLARAÇÃO DE COMERCIALIDADE A,5,
1343024000000000000000000,ROYALTIES PELA PRODUÇÃO DE PETRÓLEO EM PLATAFORMA - PARTILHA DE PRODUÇÃO - DECLARAÇÃO DE COMERCIALID,5,
1344000000000000000000000,EXPLORAÇÃO DE RECURSOS MINERAIS,5,
1344010000000000000000000,OUTORGA DE DIREITOS DE EXPLORAÇÃO E PESQUISA MINERAL,5,
1344011000000000000000000,OUTORGA DE DIREITOS DE EXPLORAÇÃO E PESQUISA MINERAL,5,
1344020000000000000000000,COMPENSAÇÃO FINANCEIRA PELA EXPLORAÇÃO DE RECURSOS MINERAIS,5,
1344021000000000000000000,COMPENSAÇÃO FINANCEIRA PELA EXPLORAÇÃO DE RECURSOS MINERAIS,5,
1345000000000000000000000,EXPLORAÇÃO DE RECURSOS HÍDRICOS,5,
1345010000000000000000000,OUTORGA DE DIREITOS DE USO DE RECURSOS HÍDRICOS,5,
1345011000000000000000000,OUTORGA DE DIREITOS DE USO DE RECURSOS HÍDRICOS,5,
1345020000000000000000000,CONCESSÃO DE USO DO POTENCIAL DE ENERGIA HIDRÁULICA,5,
1345021000000000000000000,CONCESSÃO DE USO DO POTENCIAL DE ENERGIA HIDRÁULICA,5,
1345030000000000000000000,COMPENSAÇÃO FINANCEIRA COM A EXPLORAÇÃO DE RECURSOS HÍDRICOS,5,
1345031000000000000000000,UTILIZAÇÃO DE RECURSOS HÍDRICOS - ITAIPU,5,
1345031100000000000000000,UTILIZAÇÃO DE RECURSOS HÍDRICOS - ITAIPU - PRINCIPAL,5,
1345031101000000000000000,UTILIZAÇÃO DE RECURSOS HÍDRICOS - ITAIPU,5,
1345031101000000001100000,UTILIZAÇÃO DE RECURSOS HÍDRICOS - ITAIPU,5,
1345031101000000001101000,Utilização de Recursos Hídricos - Itaipu,5,
1345031101000000001109000,TOTAL DEDUÇÕES UTILIZAÇÃO DE RECURSOS HÍDRICOS - ITAIPU,5,
1345031101000000001109001,Deduções Utilização de Recursos Hídricos - Itaipu,5,
1345031200000000000000000,UTILIZAÇÃO DE RECURSOS HÍDRICOS - ITAIPU - MULTAS E JUROS,5,
1345031201000000000000000,MULTAS E JUROS - UTILIZAÇÃO DE RECURSOS HÍDRICOS - ITAIPU,5,
1345031201000000001100000,MULTAS E JUROS - UTILIZAÇÃO DE RECURSOS HÍDRICOS - ITAIPU,5,
1345031201000000001101000,Multas e Juros - Utilização de Recursos Hídricos - Itaipu,5,
1345031201000000001109000,TOTAL DEDUÇÕES UTILIZAÇÃO DE RECURSOS HÍDRICOS - ITAIPU - MULTAS E JUROS,5,
1345031201000000001109001,Deduções Utilização de Recursos Hídricos - Itaipu - Multas e Juros,5,
1345032000000000000000000,UTILIZAÇÃO DE RECURSOS HÍDRICOS - DEMAIS EMPRESAS,5,
1346000000000000000000000,EXPLORAÇÃO DE RECURSOS FLORESTAIS,5,
1346010000000000000000000,CONCESSÃO DE FLORESTAS NACIONAIS,5,
1346011000000000000000000,CONCESSÃO DE FLORESTAS NACIONAIS - VALOR MÍNIMO,5,
1346012000000000000000000,CONCESSÃO DE FLORESTAS NACIONAIS - DEMAIS VALORES,5,
1346020000000000000000000,OUTRAS CONCESSÕES FLORESTAIS,5,
1346021000000000000000000,OUTRAS CONCESSÕES FLORESTAIS - VALOR MÍNIMO,5,
1346022000000000000000000,OUTRAS CONCESSÕES FLORESTAIS - DEMAIS VALORES,5,
1346990000000000000000000,DEMAIS RECEITAS DE CONCESSÃO FLORESTAL,5,
1346991000000000000000000,CUSTOS DE EDITAL DE CONCESSÃO FLORESTAL,5,
1346992000000000000000000,CONTRATOS DE TRANSIÇÃO DE CONCESSÃO FLORESTAL,5,
1346993000000000000000000,SUPRESSÃO VEGETAL NO INTERIOR DAS FLORESTAS NACIONAIS,5,
1349000000000000000000000,EXPLORAÇÃO DE OUTROS RECURSOS NATURAIS,5,
1349010000000000000000000,COMPENSAÇÕES AMBIENTAIS,5,
1349011000000000000000000,COMPENSAÇÕES AMBIENTAIS,5,
1349011100000000000000000,COMPENSAÇÕES AMBIENTAIS - PRINCIPAL,5,
1349011101000000000000000,COMPENSAÇÕES AMBIENTAIS - FEMA,5,
1349011101000000001100000,COMPENSAÇÕES AMBIENTAIS - FEMA,5,
1349011101000000001101000,Compensações Ambientais - FEMA,5,
1349011101000000001109000,TOTAL DEDUÇÕES COMPENSAÇÕES AMBIENTAIS - FEMA,5,
1349011101000000001109001,Deduções Compensações Ambientais - FEMA,5,
1349011200000000000000000,COMPENSAÇÕES AMBIENTAIS - FEMA - MULTAS E JUROS,5,
1349011201000000000000000,MULTAS E JUROS - COMPENSAÇÕES AMBIENTAIS - FEMA,5,
1349011201000000001100000,MULTAS E JUROS - COMPENSAÇÕES AMBIENTAIS - FEMA,5,
1349011201000000001101000,Multas e Juros - Compensações Ambientais - FEMA,5,
1349011201000000001109000,TOTAL DEDUÇÕES COMPENSAÇÕES AMBIENTAIS - FEMA - MULTAS E JUROS,5,
1349011201000000001109001,Deduções Compensações Ambientais - FEMA - Multas e Juros,5,
1349990000000000000000000,OUTRAS DELEGAÇÕES PARA EXPLORAÇÃO DE RECURSOS NATURAIS,5,
1349991000000000000000000,OUTRAS DELEGAÇÕES PARA EXPLORAÇÃO DE RECURSOS NATURAIS,5,
1350000000000000000000000,EXPLORAÇÃO DO PATRIMÔNIO INTANGÍVEL,5,
1350010000000000000000000,OUTORGA DE DIREITO DE USO OU DE EXPLORAÇÃO DE CRIAÇÃO PROTEGIDA - INSTITUIÇÃO CIENTÍFICA E TECNOLÓGI,5,
1350011000000000000000000,OUTORGA DE DIREITO DE USO OU DE EXPLORAÇÃO DE CRIAÇÃO PROTEGIDA - INSTITUIÇÃO CIENTÍFICA E TECNOLÓGI,5,
1350020000000000000000000,DIREITO DE USO DA IMAGEM E DE REPRODUÇÃO DOS BENS DO ACERVO PATRIMONIAL,5,
1350021000000000000000000,DIREITO DE USO DA IMAGEM E DE REPRODUÇÃO DOS BENS DO ACERVO PATRIMONIAL,5,
1350030000000000000000000,ROYALTIES PELA EXPLORAÇÃO DO PATRIMÔNIO GENÉTICO OU CONHECIMENTO TRADICIONAL ASSOCIADO,5,
1350031000000000000000000,ROYALTIES PELA EXPLORAÇÃO DO PATRIMÔNIO GENÉTICO OU CONHECIMENTO TRADICIONAL ASSOCIADO,5,
1360000000000000000000000,CESSÃO DE DIREITOS,5,
1360010000000000000000000,CESSÃO DO DIREITO DE OPERACIONALIZAÇÃO DE PAGAMENTOS,5,
1360011000000000000000000,CESSÃO DO DIREITO DE OPERACIONALIZAÇÃO DE PAGAMENTOS,5,
1360011100000000000000000,CESSÃO DO DIREITO DE OPERACIONALIZAÇÃO DE PAGAMENTOS - PRINCIPAL,5,
1360011101000000000000000,CESSÃO DO DIREITO DE OPERACIONALIZAÇÃO DA FOLHA DE PAGAMENTO DE PESSOAL,5,
1360011101000000001100000,CESSÃO DO DIREITO DE OPERACIONALIZAÇÃO DA FOLHA DE PAGAMENTO DE PESSOAL,5,
1360011101000000001101000,Cessão do Direito de Operacionalização da Folha de Pagamento de Pessoal,5,
1360011101000000001109000,TOTAL DEDUÇÕES CESSÃO DO DIREITO DE OPERACIONALIZAÇÃO DA FOLHA DE PAGAMENTO DE PESSOAL,5,
1360011101000000001109001,Deduções Cessão do Direito de Operacionalização da Folha de Pagamento de Pessoal,5,
1360011200000000000000000,CESSÃO DO DIREITO DE OPERACIONALIZAÇÃO DA FOLHA DE PAGAMENTO DE PESSOAL - MULTAS E JUROS,5,
1360011201000000000000000,MULTAS E JUROS - CESSÃO DO DIREITO DE OPERACIONALIZAÇÃO DA FOLHA DE PAGAMENTO DE PESSOAL,5,
1360011201000000001100000,MULTAS E JUROS - CESSÃO DO DIREITO DE OPERACIONALIZAÇÃO DA FOLHA DE PAGAMENTO DE PESSOAL,5,
1360011201000000001101000,Multas e Juros - Cessão do Direito de Operacionalização da Folha de Pagamento de Pessoal,5,
1360011201000000001109000,TOTAL DEDUÇÕES CESSÃO DO DIREITO DE OPERACIONALIZAÇÃO DA FOLHA DE PAGAMENTO DE PESSOAL - MULTAS E JU,5,
1360011201000000001109001,Deduções Cessão do Direito de Operacionalização da Folha de Pagamento de Pessoal - Multas e Juros,5,
1390000000000000000000000,DEMAIS RECEITAS PATRIMONIAIS,5,
1390001000000000000000000,DEMAIS RECEITAS PATRIMONIAIS,5,
1390001100000000000000000,DEMAIS RECEITAS PATRIMONIAIS - PRINCIPAL,5,
1390001101000000000000000,OUTRAS RECEITAS PATRIMONIAIS,5,
1390001101010000000000000,REMUNERAÇÕES DE RECEITAS,5,
1390001101010010000000000,REMUNERAÇÕES DIVERSAS,5,
1390001101010010001100000,REMUNERAÇÕES DIVERSAS,5,
1390001101010010001101000,Remunerações Diversas,5,
1390001101010010001109000,TOTAL DEDUÇÕES REMUNERAÇÕES DIVERSAS,5,
1390001101010010001109001,Deduções Remunerações Diversas,5,
1390001101010020000000000,OUTRAS RECEITAS PATRIMONIAIS - FTMSP,5,
1390001101010020001100000,OUTRAS RECEITAS PATRIMONIAIS - FTMSP,5,
1390001101010020001101000,Outras Receitas Patrimoniais - FTMSP,5,
1390001101010020001109000,TOTAL DEDUÇÕES OUTRAS RECEITAS PATRIMONIAIS - FTMSP,5,
1390001101010020001109001,Deduções Outras Receitas Patrimoniais - FTMSP,5,
1390001101020000000000000,CREDENCIAMENTO - CONSIGNAÇÃO FACULTATIVA,5,
1390001101020010000000000,INSTITUIÇÕES BANCÁRIAS,5,
1390001101020010001100000,INSTITUIÇÕES BANCÁRIAS,5,
1390001101020010001101000,Instituições Bancárias,5,
1390001101020010001109000,TOTAL DEDUÇÕES INSTITUIÇÕES BANCÁRIAS,5,
1390001101020010001109001,Deduções Instituições Bancárias,5,
1390001101020020000000000,COOPERATIVAS DE CRÉDITO DE SERVIDORES PÚBLICOS,5,
1390001101020020001100000,COOPERATIVAS DE CRÉDITO DE SERVIDORES PÚBLICOS,5,
1390001101020020001101000,Cooperativas de Crédito de Servidores Públicos,5,
1390001101020020001109000,TOTAL DEDUÇÕES COOPERATIVAS DE CRÉDITO DE SERVIDORES PÚBLICOS,5,
1390001101020020001109001,Deduções Cooperativas de Crédito de Servidores Públicos,5,
1400000000000000000000000,RECEITA AGROPECUÁRIA,5,
1400001000000000000000000,RECEITA AGROPECUÁRIA,5,
1500000000000000000000000,RECEITA INDUSTRIAL,5,
1500001000000000000000000,RECEITA INDUSTRIAL,5,
1500001100000000000000000,RECEITA INDUSTRIAL - PRINCIPAL,5,
1500001101000000000000000,RECEITA INDUSTRIAL,5,
1500001101000000001100000,RECEITA INDUSTRIAL,5,
1500001101000000001101000,Receita Industrial,5,
1500001101000000001109000,TOTAL DEDUÇÕES RECEITA INDUSTRIAL,5,
1500001101000000001109001,Deduções Receita Industrial,5,
1500001200000000000000000,RECEITA INDUSTRIAL - MULTAS E JUROS,5,
1500001201000000000000000,MULTAS E JUROS - RECEITA INDUSTRIAL,5,
1500001201000000001100000,MULTAS E JUROS - RECEITA INDUSTRIAL,5,
1500001201000000001101000,Multas e Juros - Receita Industrial,5,
1500001201000000001109000,TOTAL DEDUÇÕES RECEITA INDUSTRIAL - MULTAS E JUROS,5,
1500001201000000001109001,Deduções Receita Industrial - Multas e Juros,5,
1600000000000000000000000,RECEITA DE SERVIÇOS,5,
1610000000000000000000000,SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS,5,
1610010000000000000000000,SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS,5,
1610011000000000000000000,SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS,5,
1610011100000000000000000,SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL,5,
1610011101000000000000000,SERVIÇOS DE COMERCIALIZAÇÃO DE MEDICAMENTOS,5,
1610011101000000001100000,SERVIÇOS DE COMERCIALIZAÇÃO DE MEDICAMENTOS,5,
1610011101000000001101000,Serviços de Comercialização de Medicamentos,5,
1610011101000000001109000,TOTAL DEDUÇÕES SERVIÇOS DE COMERCIALIZAÇÃO DE MEDICAMENTOS,5,
1610011101000000001109001,Deduções Serviços de Comercialização de Medicamentos,5,
1610011102000000000000000,"SERVIÇO DE COMERCIALIZAÇÃO DE PRODUTOS, DADOS E MATERIAIS DE INFORMÁTICA",5,
1610011102000000001100000,"SERVIÇO DE COMERCIALIZAÇÃO DE PRODUTOS, DADOS E MATERIAIS DE INFORMÁTICA",5,
1610011102000000001101000,"Serviço de Comercialização de Produtos, Dados e Materiais de Informática",5,
1610011102000000001109000,"TOTAL DEDUÇÕES SERVIÇO DE COMERCIALIZAÇÃO DE PRODUTOS, DADOS E MATERIAIS DE INFORMÁTICA",5,
1610011102000000001109001,"Deduções Serviço de Comercialização de Produtos, Dados e Materiais de Informática",5,
1610011103000000000000000,SERVIÇOS ADMINISTRATIVOS,5,
1610011103000000001100000,SERVIÇOS ADMINISTRATIVOS,5,
1610011103000000001101000,Serviços Administrativos,5,
1610011103000000001109000,TOTAL DEDUÇÕES SERVIÇOS ADMINISTRATIVOS,5,
1610011103000000001109001,Deduções Serviços Administrativos,5,
1610011104000000000000000,SERVIÇOS DE FOTOCÓPIAS OU CÓPIAS HELIOGRÁFICAS,5,
1610011104000000001100000,SERVIÇOS DE FOTOCÓPIAS OU CÓPIAS HELIOGRÁFICAS,5,
1610011104000000001101000,Serviços de Fotocópias ou Cópias Heliográficas,5,
1610011104000000001109000,TOTAL DEDUÇÕES SERVIÇOS DE FOTOCÓPIAS OU CÓPIAS HELIOGRÁFICAS,5,
1610011104000000001109001,Deduções Serviços de Fotocópias ou Cópias Heliográficas,5,
1610011105000000000000000,OUTROS SERVIÇOS ADMINISTRATIVOS,5,
1610011105000000001100000,OUTROS SERVIÇOS ADMINISTRATIVOS,5,
1610011105000000001101000,Outros Serviços Administrativos,5,
1610011105000000001109000,TOTAL DEDUÇÕES OUTROS SERVIÇOS ADMINISTRATIVOS,5,
1610011105000000001109001,Deduções Outros Serviços Administrativos,5,
1610011106000000000000000,SERVIÇOS DE EXPEDIENTES,5,
1610011106000000001100000,SERVIÇOS DE EXPEDIENTES,5,
1610011106000000001101000,Serviços de Expedientes,5,
1610011106000000001109000,TOTAL DEDUÇÕES SERVIÇOS DE EXPEDIENTES,5,
1610011106000000001109001,Deduções Serviços de Expedientes,5,
1610011107000000000000000," COLETA, TRANSPORTE, TRATAMENTO, DEST. FINAL E FISC. RESÍDUOS SÓLIDOS",5,
1610011107000000001100000,"COLETA, TRANSPORTE, TRATAMENTO, DEST. FINAL E FISC. RESÍDUOS SÓLIDOS",5,
1610011107000000001101000,"Coleta, transporte, tratamento, destinação final e fiscalização dos resíduos sólidos",5,
1610011107000000001109000,"TOTAL DEDUÇÕES  COLETA, TRANSPORTE, TRATAMENTO, DEST. FINAL E FISC. RESÍDUOS SÓLIDOS",5,
1610011107000000001109001,"Deduções Coleta, transporte, tratamento, destinação final e fiscalização dos resíduos sólidos",5,
1610011108000000000000000,REQUISIÇÃO DE SERVIÇOS - FISC,5,
1610011108000000001100000,REQUISIÇÃO DE SERVIÇOS - FISC,5,
1610011108000000001101000,Requisição de Serviços - FISC,5,
1610011108000000001109000,TOTAL DEDUÇÕES REQUISIÇÃO DE SERVIÇOS - FISC,5,
1610011108000000001109001,Deduções Requisição de Serviços - FISC,5,
1610011109000000000000000,REMOÇÃO E ESTADIA - DSV,5,
1610011109000000001100000,REMOÇÃO E ESTADIA - DSV,5,
1610011109000000001101000,Remoção e Estadia - DSV,5,
1610011109000000001109000,TOTAL DEDUÇÕES REMOÇÃO E ESTADIA - DSV,5,
1610011109000000001109001,Deduções Remoção e Estadia - DSV,5,
1610011110000000000000000,AUTUAÇÃO DE PROCESSOS - DAMSP,5,
1610011110000000001100000,AUTUAÇÃO DE PROCESSOS - DAMSP,5,
1610011110000000001101000,Autuação de Processos - DAMSP,5,
1610011110000000001109000,TOTAL DEDUÇÕES AUTUAÇÃO DE PROCESSOS - DAMSP,5,
1610011110000000001109001,Deduções Autuação de Processos - DAMSP,5,
1610011111000000000000000,AUTUAÇÃO DE PROCESSOS - DEA,5,
1610011111000000001100000,AUTUAÇÃO DE PROCESSOS - DEA,5,
1610011111000000001101000,Autuação de Processos - DEA,5,
1610011111000000001109000,TOTAL DEDUÇÕES AUTUAÇÃO DE PROCESSOS - DEA,5,
1610011111000000001109001,Deduções Autuação de Processos - DEA,5,
1610011112000000000000000,"ANÁLISE DE ESTUDOS, PLANOS, PROJETOS E RELATÓRIOS - DECONT",5,
1610011112000000001100000,"ANÁLISE DE ESTUDOS, PLANOS, PROJETOS E RELATÓRIOS - DECONT",5,
1610011112000000001101000,"Análise de Estudos, Planos, Projetos e Relatórios - DECONT",5,
1610011112000000001109000,"TOTAL DEDUÇÕES ANÁLISE DE ESTUDOS, PLANOS, PROJETOS E RELATÓRIOS - DECONT",5,
1610011112000000001109001,"Deduções Análise de Estudos, Planos, Projetos e Relatórios - DECONT",5,
1610011113000000000000000,SERVIÇOS DE GEOPROCESSAMENTO,5,
1610011113000000001100000,SERVIÇOS DE GEOPROCESSAMENTO,5,
1610011113000000001101000,Serviços de Geoprocessamento,5,
1610011113000000001109000,TOTAL DEDUÇÕES SERVIÇOS DE GEOPROCESSAMENTO,5,
1610011113000000001109001,Deduções Serviços de Geoprocessamento,5,
1610011114000000000000000,"DESINTERDIÇÃO, FISCALIZAÇÃO E VISTORIA - DECONT",5,
1610011114000000001100000,"DESINTERDIÇÃO, FISCALIZAÇÃO E VISTORIA - DECONT",5,
1610011114000000001101000,"Desinterdição, Fiscalização e Vistoria - DECONT",5,
1610011114000000001109000,"TOTAL DEDUÇÕES DESINTERDIÇÃO, FISCALIZAÇÃO E VISTORIA - DECONT",5,
1610011114000000001109001,"Deduções Desinterdição, Fiscalização e Vistoria - DECONT",5,
1610011115000000000000000,EMISSÃO DE LICENÇAS AMBIENTAIS - DECONT,5,
1610011115000000001100000,EMISSÃO DE LICENÇAS AMBIENTAIS - DECONT,5,
1610011115000000001101000,Emissão de Licenças Ambientais - DECONT,5,
1610011115000000001109000,TOTAL DEDUÇÕES EMISSÃO DE LICENÇAS AMBIENTAIS - DECONT,5,
1610011115000000001109001,Deduções Emissão de Licenças Ambientais - DECONT,5,
1610011116000000000000000,SERVIÇOS DE TRANSPORTE DO DTP,5,
1610011116000000001100000,SERVIÇOS DE TRANSPORTE DO DTP,5,
1610011116000000001101000,Serviços de Transporte do DTP,5,
1610011116000000001109000,TOTAL DEDUÇÕES SERVIÇOS DE TRANSPORTE DO DTP,5,
1610011116000000001109001,Deduções Serviços de Transporte do DTP,5,
1610011117000000000000000,RECEITA DE REGISTROS DE PROFISSIONAIS E FIRMAS,5,
1610011117000000001100000,RECEITA DE REGISTROS DE PROFISSIONAIS E FIRMAS,5,
1610011117000000001101000,Receita de Registros de Profissionais e Firmas,5,
1610011117000000001109000,TOTAL DEDUÇÕES RECEITA DE REGISTROS DE PROFISSIONAIS E FIRMAS,5,
1610011117000000001109001,Deduções Receita de Registros de Profissionais e Firmas,5,
1610011118000000000000000,TERMO DE PERMISSÃO DE USO - TPU,5,
1610011118000000001100000,TERMO DE PERMISSÃO DE USO - TPU,5,
1610011118000000001101000,Termo de Permissão de Uso - TPU,5,
1610011118000000001109000,TOTAL DEDUÇÕES TERMO DE PERMISSÃO DE USO - TPU,5,
1610011118000000001109001,Deduções Termo de Permissão de Uso - TPU,5,
1610011119000000000000000,LICENÇA ESPECIAL DE TRÂNSITO DE PRODUTOS PERIGOSOS - SMT,5,
1610011119000000001100000,LICENÇA ESPECIAL DE TRÂNSITO DE PRODUTOS PERIGOSOS - SMT,5,
1610011119000000001101000,Licença Especial de Trânsito de Produtos Perigosos - SMT,5,
1610011119000000001109000,TOTAL DEDUÇÕES LICENÇA ESPECIAL DE TRÂNSITO DE PRODUTOS PERIGOSOS - SMT,5,
1610011119000000001109001,Deduções Licença Especial de Trânsito de Produtos Perigosos - SMT,5,
1610011120000000000000000,CADASTRAMENTO DE AMBULANTES,5,
1610011120000000001100000,CADASTRAMENTO DE AMBULANTES,5,
1610011120000000001101000,Cadastramento de Ambulantes,5,
1610011120000000001109000,TOTAL DEDUÇÕES CADASTRAMENTO DE AMBULANTES,5,
1610011120000000001109001,Deduções Cadastramento de Ambulantes,5,
1610011121000000000000000,TERMO DE PERMISSÃO DE USO - CONVIAS,5,
1610011121000000001100000,TERMO DE PERMISSÃO DE USO - CONVIAS,5,
1610011121000000001101000,Termo de Permissão de Uso - CONVIAS,5,
1610011121000000001109000,TOTAL DEDUÇÕES TERMO DE PERMISSÃO DE USO - CONVIAS,5,
1610011121000000001109001,Deduções Termo de Permissão de Uso - CONVIAS,5,
1610011122000000000000000,APROVAÇÃO DE PROJETOS - CONVIAS,5,
1610011122000000001100000,APROVAÇÃO DE PROJETOS - CONVIAS,5,
1610011122000000001101000,Aprovação de Projetos - CONVIAS,5,
1610011122000000001109000,TOTAL DEDUÇÕES APROVAÇÃO DE PROJETOS - CONVIAS,5,
1610011122000000001109001,Deduções Aprovação de Projetos - CONVIAS,5,
1610011123000000000000000,CREDENCIAMENTO OPERADORAS DE TECNOLOGIA DE TRANSPORTE CREDENCIADAS - OTTC,5,
1610011123000000001100000,CREDENCIAMENTO OPERADORAS DE TECNOLOGIA DE TRANSPORTE CREDENCIADAS - OTTC,5,
1610011123000000001101000,Credenciamento Operadoras de Tecnologia de Transporte Credenciadas - OTTC,5,
1610011123000000001109000,TOTAL DEDUÇÕES CREDENCIAMENTO OPERADORAS DE TECNOLOGIA DE TRANSPORTE CREDENCIADAS - OTTC,5,
1610011123000000001109001,Deduções Credenciamento Operadoras de Tecnologia de Transporte Credenciadas - OTTC,5,
1610011124000000000000000,SERVIÇOS DE VENDA DE EDITAIS,5,
1610011124000000001100000,SERVIÇOS DE VENDA DE EDITAIS,5,
1610011124000000001101000,Serviços de Venda de Editais,5,
1610011124000000001109000,TOTAL DEDUÇÕES SERVIÇOS DE VENDA DE EDITAIS,5,
1610011124000000001109001,Deduções Serviços de Venda de Editais,5,
1610011125000000000000000,SERVIÇOS RECREATIVOS E CULTURAIS - PMSP,5,
1610011125000000001100000,SERVIÇOS RECREATIVOS E CULTURAIS - PMSP,5,
1610011125000000001101000,Serviços Recreativos e Culturais,5,
1610011125000000001109000,TOTAL DEDUÇÕES SERVIÇOS RECREATIVOS E CULTURAIS - PMSP,5,
1610011125000000001109001,Deduções Serviços Recreativos e Culturais - PMSP,5,
1610011126000000000000000,"EVENTOS ESPORTIVOS - FUNDO MUNICIPAL DE ESPORTES, LAZER E RECREAÇÃO",5,
1610011126000000001100000,"EVENTOS ESPORTIVOS - FUNDO MUNICIPAL DE ESPORTES, LAZER E RECREAÇÃO",5,
1610011126000000001101000,"Eventos Esportivos - Fundo Municipal de Esportes, Lazer e Recreação",5,
1610011126000000001109000,"TOTAL DEDUÇÕES EVENTOS ESPORTIVOS - FUNDO MUNICIPAL DE ESPORTES, LAZER E RECREAÇÃO",5,
1610011126000000001109001,"Deduções Eventos Esportivos - Fundo Municipal de Esportes, Lazer e Recreação",5,
1610011127000000000000000,SERVIÇOS RECREATIVOS E CULTURAIS - FTMSP,5,
1610011127000000001100000,SERVIÇOS RECREATIVOS E CULTURAIS - FTMSP,5,
1610011127000000001101000,Serviços Recreativos e Culturais - FTMSP,5,
1610011127000000001109000,TOTAL DEDUÇÕES SERVIÇOS RECREATIVOS E CULTURAIS - FTMSP,5,
1610011127000000001109001,Deduções Serviços Recreativos e Culturais - FTMSP,5,
1610011128000000000000000,REMUNERAÇÃO DE SERVIÇOS PRESTADOS - COHAB - SPDA/RCB,5,
1610011128000000001100000,REMUNERAÇÃO DE SERVIÇOS PRESTADOS - COHAB - SPDA/RCB,5,
1610011128000000001101000,Remuneração de Serviços Prestados - COHAB - SPDA/RCB,5,
1610011128000000001109000,TOTAL DEDUÇÕES REMUNERAÇÃO DE SERVIÇOS PRESTADOS - COHAB - SPDA/RCB,5,
1610011128000000001109001,Deduções Remuneração de Serviços Prestados - COHAB - SPDA/RCB,5,
1610011129000000000000000,REMUNERAÇÃO DE SERVIÇOS PRESTADOS - COHAB - CDHU,5,
1610011129000000001100000,REMUNERAÇÃO DE SERVIÇOS PRESTADOS - COHAB - CDHU,5,
1610011129000000001101000,Remuneração de Serviços Prestados - COHAB - CDHU,5,
1610011129000000001109000,TOTAL DEDUÇÕES REMUNERAÇÃO DE SERVIÇOS PRESTADOS - COHAB - CDHU,5,
1610011129000000001109001,Deduções Remuneração de Serviços Prestados - COHAB - CDHU,5,
1610011130000000000000000,FORNECIMENTO DE REFEIÇÕES,5,
1610011130000000001100000,FORNECIMENTO DE REFEIÇÕES,5,
1610011130000000001101000,Fornecimento de Refeições,5,
1610011130000000001109000,TOTAL DEDUÇÕES FORNECIMENTO DE REFEIÇÕES,5,
1610011130000000001109001,Deduções Fornecimento de Refeições,5,
1610011131000000000000000,"TAXAS REMUNERATÓRIAS - CONSIGNAÇÕES - FED/TCM
",5,
1610011131000000001100000,"TAXAS REMUNERATÓRIAS - CONSIGNAÇÕES - FED/TCM
",5,
1610011131000000001101000,Taxas Remuneratórias - Consignações - FED/TCM,5,
1610011132000000000000000,CONSIGNAÇÕES FACULTATIVAS - ARTIGO 12 DO DECRETO 49.425/2008,5,
1610011132000000001100000,CONSIGNAÇÕES FACULTATIVAS - ARTIGO 12 DO DECRETO 49.425/2008,5,
1610011132000000001101000,Consignações Facultativas - Artigo 12 do Decreto 49.425/2008,5,
1610011133000000000000000,AUTUAÇÃO DE PROCESSO ELETRÔNICO-SEI,5,
1610011133000000001100000,AUTUAÇÃO DE PROCESSO ELETRÔNICO-SEI,5,
1610011133000000001101000,Autuação de Processo Eletrônico-SEI,5,
1610011134000000000000000,EMOLUMENTOS - ART. 15 DA LEI 17.109/2019 - FMDC,5,
